items,count,total,rnd,customer,age,city,paymentType
"whole milk,butter,yogurt,frozen vegetables,domestic eggs,sugar",6,1083,5,Shimaa,55,Port Said,Credit
tropical fruit,1,1813,5,Shimaa,55,Port Said,Cash
"sausage,pip fruit,whole milk,potato products",4,2010,5,Shimaa,55,Port Said,Credit
"finished products,tropical fruit,bottled water,popcorn,shopping bags",5,727,5,Shimaa,55,Port Said,Credit
"beef,frozen fish,rolls/buns,margarine",4,967,5,Shimaa,55,Port Said,Credit
"sausage,butter,pastry,canned beer,shopping bags",5,1589,5,Shimaa,55,Port Said,Cash
"beef,citrus fruit,pip fruit,root vegetables,other vegetables,whipped/sour cream,margarine,canned vegetables,cat food,shopping bags",10,1175,5,Shimaa,55,Port Said,Cash
"tropical fruit,rolls/buns",2,1640,5,Shimaa,55,Port Said,Credit
"tropical fruit,root vegetables,other vegetables,packaged fruit/vegetables,flower (seeds)",5,1930,5,Shimaa,55,Port Said,Credit
"whipped/sour cream,soda",2,357,5,Shimaa,55,Port Said,Credit
root vegetables,1,867,5,Shimaa,55,Port Said,Cash
frozen vegetables,1,2420,5,Shimaa,55,Port Said,Cash
domestic eggs,1,1032,5,Shimaa,55,Port Said,Cash
"butter,margarine",2,1823,5,Shimaa,55,Port Said,Cash
"citrus fruit,pip fruit,curd,artif. sweetener,dog food,coffee",6,988,5,Shimaa,55,Port Said,Credit
"white bread,soda,bottled beer",3,2067,5,Shimaa,55,Port Said,Credit
pot plants,1,172,5,Shimaa,55,Port Said,Cash
"berries,root vegetables,whole milk,dessert,yogurt,whipped/sour cream,cream cheese ,semi-finished bread,canned fruit,fruit/vegetable juice",10,2177,5,Shimaa,55,Port Said,Credit
"chicken,beef,citrus fruit,whole milk,cream cheese ,domestic eggs,rolls/buns,canned beer,napkins,shopping bags",10,2397,5,Shimaa,55,Port Said,Cash
"chicken,canned beer,shopping bags",3,2490,5,Shimaa,55,Port Said,Credit
pork,1,219,5,Shimaa,55,Port Said,Credit
"yogurt,ice cream,white bread,sweet spreads,shopping bags",5,1783,5,Shimaa,55,Port Said,Credit
"frankfurter,rolls/buns",2,1021,5,Shimaa,55,Port Said,Credit
"sausage,ham,finished products,frozen meals,salty snack,long life bakery product,waffles,shopping bags",8,1866,5,Shimaa,55,Port Said,Cash
"whole milk,soda,canned beer,liquor (appetizer),newspapers",5,2214,5,Shimaa,55,Port Said,Credit
frankfurter,1,1352,5,Shimaa,55,Port Said,Cash
"tropical fruit,other vegetables,whole milk,curd,frozen dessert,rolls/buns,margarine,jam",8,183,5,Shimaa,55,Port Said,Credit
"citrus fruit,tropical fruit,pip fruit,grapes,onions,other vegetables,sliced cheese,cream cheese ,mayonnaise,ice cream,frozen dessert,margarine,mustard,soups,pickled vegetables,coffee,long life bakery product,chocolate,seasonal products,female sanitary products,hygiene articles,cling film/bags",22,1280,5,Shimaa,55,Port Said,Credit
bottled beer,1,2020,5,Shimaa,55,Port Said,Cash
soda,1,1086,5,Shimaa,55,Port Said,Cash
"citrus fruit,male cosmetics",2,2071,5,Shimaa,55,Port Said,Credit
"citrus fruit,tropical fruit,pip fruit,berries,bottled water,soda,red/blush wine",7,983,5,Shimaa,55,Port Said,Credit
"whole milk,beverages,frozen meals,frozen dessert",4,1583,5,Shimaa,55,Port Said,Cash
"chicken,beef,citrus fruit,tropical fruit,pip fruit,root vegetables,other vegetables,whole milk,rolls/buns",9,277,5,Shimaa,55,Port Said,Cash
"other vegetables,whipped/sour cream",2,695,5,Shimaa,55,Port Said,Cash
"whole milk,curd,butter milk,beverages,tidbits,long life bakery product,waffles,dental care",8,1874,5,Shimaa,55,Port Said,Credit
"tropical fruit,other vegetables,whole milk,fruit/vegetable juice,long life bakery product,shopping bags",6,315,5,Shimaa,55,Port Said,Cash
"curd,canned beer,waffles,candy",4,2310,5,Shimaa,55,Port Said,Credit
"frankfurter,ham,pip fruit,domestic eggs",4,2462,5,Shimaa,55,Port Said,Cash
brown bread,1,1862,5,Shimaa,55,Port Said,Cash
"root vegetables,herbs,other vegetables,yogurt,brandy,salty snack,waffles,skin care,shopping bags",9,116,5,Shimaa,55,Port Said,Credit
"yogurt,bottled water",2,434,5,Shimaa,55,Port Said,Cash
"yogurt,rolls/buns,pastry,soda",4,1720,5,Shimaa,55,Port Said,Cash
"chocolate,specialty bar",2,801,5,Shimaa,55,Port Said,Credit
"citrus fruit,tropical fruit,fruit/vegetable juice",3,474,5,Shimaa,55,Port Said,Credit
"beef,other vegetables,whole milk,rolls/buns",4,284,5,Shimaa,55,Port Said,Cash
instant coffee,1,802,5,Shimaa,55,Port Said,Credit
bottled water,1,472,5,Shimaa,55,Port Said,Cash
"berries,other vegetables,whole milk,whipped/sour cream",4,2247,5,Shimaa,55,Port Said,Credit
"rolls/buns,bottled water",2,2257,5,Shimaa,55,Port Said,Credit
"tropical fruit,butter,brown bread",3,1751,5,Shimaa,55,Port Said,Cash
"pastry,fruit/vegetable juice",2,1616,5,Shimaa,55,Port Said,Cash
"pork,beef,whole milk,condensed milk,domestic eggs,fruit/vegetable juice,sparkling wine,salty snack,waffles",9,523,5,Shimaa,55,Port Said,Cash
"tropical fruit,rolls/buns,bottled water",3,122,5,Shimaa,55,Port Said,Credit
"beef,root vegetables",2,1642,5,Shimaa,55,Port Said,Credit
"frankfurter,root vegetables,onions,condensed milk,mayonnaise,frozen vegetables,Instant food products",7,1313,5,Shimaa,55,Port Said,Cash
whole milk,1,1376,5,Shimaa,55,Port Said,Cash
"other vegetables,whole milk,whipped/sour cream,specialty cheese,white bread,cat food,bottled water",7,581,5,Shimaa,55,Port Said,Credit
"whole milk,yogurt,pastry,soda,misc. beverages,shopping bags",6,1464,5,Shimaa,55,Port Said,Credit
"citrus fruit,rolls/buns,snack products",3,2451,5,Shimaa,55,Port Said,Credit
bottled beer,1,2021,5,Shimaa,55,Port Said,Credit
pork,1,134,5,Shimaa,55,Port Said,Credit
yogurt,1,2457,5,Shimaa,55,Port Said,Cash
shopping bags,1,2065,5,Shimaa,55,Port Said,Cash
"other vegetables,pastry,candy,napkins",4,853,5,Shimaa,55,Port Said,Cash
"chicken,other vegetables,whole milk,yogurt,frozen vegetables,coffee,bottled beer,red/blush wine",8,1184,5,Shimaa,55,Port Said,Credit
"citrus fruit,rolls/buns,pastry,soda,pot plants,shopping bags",6,2233,5,Shimaa,55,Port Said,Cash
"sugar,bottled water,white wine",3,152,5,Shimaa,55,Port Said,Cash
"pork,tropical fruit,whole milk,curd,frozen meals,domestic eggs,margarine,pickled vegetables,soda,bottled beer,pot plants",11,2450,5,Shimaa,55,Port Said,Credit
soda,1,1349,5,Shimaa,55,Port Said,Cash
"canned beer,salty snack",2,1531,5,Shimaa,55,Port Said,Credit
"pastry,soda",2,1688,5,Shimaa,55,Port Said,Cash
canned beer,1,1674,5,Shimaa,55,Port Said,Credit
"frankfurter,sausage,pip fruit,other vegetables,rolls/buns,sweet spreads,chocolate",7,1398,5,Shimaa,55,Port Said,Credit
canned beer,1,2353,5,Shimaa,55,Port Said,Cash
"sausage,turkey,beef,citrus fruit,herbs,flour,margarine,Instant food products,bottled water",9,2108,5,Shimaa,55,Port Said,Cash
"ham,whole milk,domestic eggs,tea,bottled water,bottled beer",6,1258,5,Shimaa,55,Port Said,Credit
candy,1,2109,5,Shimaa,55,Port Said,Cash
"photo/film,shopping bags",2,640,5,Shimaa,55,Port Said,Cash
whole milk,1,116,5,Shimaa,55,Port Said,Credit
"cat food,waffles",2,1204,5,Shimaa,55,Port Said,Cash
soda,1,2448,5,Shimaa,55,Port Said,Credit
shopping bags,1,1158,5,Shimaa,55,Port Said,Credit
"brown bread,bottled water,soda,fruit/vegetable juice,bottled beer,newspapers,photo/film",7,873,5,Shimaa,55,Port Said,Cash
"ham,tropical fruit,pip fruit,grapes,berries,other vegetables,curd,dessert,yogurt,rolls/buns,margarine,honey,specialty chocolate,detergent,napkins,cling film/bags",16,1890,5,Shimaa,55,Port Said,Credit
"whipped/sour cream,candy",2,1924,5,Shimaa,55,Port Said,Credit
detergent,1,623,5,Shimaa,55,Port Said,Credit
chewing gum,1,707,5,Shimaa,55,Port Said,Cash
"whole milk,pastry,sugar,soda,hygiene articles",5,263,5,Shimaa,55,Port Said,Credit
"onions,other vegetables,spread cheese,misc. beverages",4,1107,5,Shimaa,55,Port Said,Cash
"berries,salt,organic products,cat food,soda,bottled beer,female sanitary products",7,148,5,Shimaa,55,Port Said,Credit
"root vegetables,onions,other vegetables,whole milk,curd,yogurt,frozen fish,waffles",8,2433,5,Shimaa,55,Port Said,Cash
beverages,1,494,5,Shimaa,55,Port Said,Cash
ice cream,1,1481,5,Shimaa,55,Port Said,Cash
"meat,turkey,tropical fruit,root vegetables,onions,other vegetables,whole milk,butter,yogurt,whipped/sour cream,sliced cheese,hard cheese,frozen meals,frozen dessert,domestic eggs,white bread,salt,rice,oil,margarine,mustard,baking powder,dog food,bottled water,fruit/vegetable juice,rum,long life bakery product,chocolate,cooking chocolate",29,972,5,Shimaa,55,Port Said,Cash
"frozen potato products,rolls/buns,oil,bottled water,canned beer,hygiene articles,napkins",7,1145,5,Shimaa,55,Port Said,Credit
"sausage,other vegetables,whole milk,butter,cat food,salty snack,long life bakery product,waffles,chocolate",9,162,5,Shimaa,55,Port Said,Cash
"beef,hamburger meat,tropical fruit,root vegetables,onions,other vegetables,whole milk,butter,yogurt,whipped/sour cream,sliced cheese,mayonnaise,frozen vegetables,frozen potato products,rolls/buns,white bread,rice,oil,specialty fat,specialty vegetables,canned fish,coffee,instant coffee,bottled beer,liquor (appetizer),long life bakery product,chocolate,napkins,house keeping products",29,2050,5,Shimaa,55,Port Said,Cash
"frankfurter,meat,whole milk,roll products ,flour,pickled vegetables,bottled beer,napkins,shopping bags",9,2008,5,Shimaa,55,Port Said,Cash
"other vegetables,white bread",2,1869,5,Shimaa,55,Port Said,Credit
"whole milk,cream cheese ,salty snack,candy",4,2162,5,Shimaa,55,Port Said,Cash
"root vegetables,onions,other vegetables,frozen fruits,canned beer",5,1201,5,Shimaa,55,Port Said,Credit
canned beer,1,1766,5,Shimaa,55,Port Said,Cash
"frankfurter,pip fruit,nuts/prunes,onions,specialty cheese,brown bread,soda,fruit/vegetable juice,salty snack,chocolate,male cosmetics,shopping bags",12,1384,5,Shimaa,55,Port Said,Cash
"onions,roll products ",2,1090,5,Shimaa,55,Port Said,Cash
"frankfurter,pork,tropical fruit,root vegetables,other vegetables,whole milk,curd,butter milk,yogurt,frozen dessert,chewing gum",11,2488,5,Shimaa,55,Port Said,Credit
"pip fruit,other vegetables,whole milk,butter milk,yogurt,cream cheese ,pasta,fruit/vegetable juice,dental care,hygiene articles,kitchen towels,photo/film",12,2085,5,Shimaa,55,Port Said,Cash
"yogurt,hard cheese,rolls/buns,sweet spreads,soda,misc. beverages,specialty chocolate,hygiene articles,napkins",9,117,5,Shimaa,55,Port Said,Cash
citrus fruit,1,2439,5,Shimaa,55,Port Said,Cash
"fruit/vegetable juice,chewing gum",2,2345,5,Shimaa,55,Port Said,Credit
"dog food,cling film/bags",2,327,5,Shimaa,55,Port Said,Cash
"beef,root vegetables,whole milk,butter,yogurt,soda,abrasive cleaner,newspapers",8,977,5,Shimaa,55,Port Said,Cash
"chicken,bottled water,liquor (appetizer)",3,1660,5,Shimaa,55,Port Said,Cash
"frankfurter,chicken,pork,citrus fruit,root vegetables,whole milk,yogurt,brown bread,instant coffee,seasonal products",10,839,5,Shimaa,55,Port Said,Cash
other vegetables,1,710,5,Shimaa,55,Port Said,Credit
"root vegetables,whole milk,yogurt,whipped/sour cream,rolls/buns,baking powder,liqueur",7,1152,5,Shimaa,55,Port Said,Credit
"other vegetables,margarine",2,2192,5,Shimaa,55,Port Said,Credit
liquor,1,2479,5,Shimaa,55,Port Said,Credit
"rolls/buns,bottled beer",2,1249,5,Shimaa,55,Port Said,Cash
bottled beer,1,1643,5,Shimaa,55,Port Said,Cash
"liquor,specialty bar",2,1636,5,Shimaa,55,Port Said,Cash
ice cream,1,219,5,Shimaa,55,Port Said,Credit
"other vegetables,misc. beverages,fruit/vegetable juice,long life bakery product,shopping bags",5,628,5,Shimaa,55,Port Said,Cash
"coffee,napkins",2,2028,5,Shimaa,55,Port Said,Credit
"frozen chicken,fruit/vegetable juice,bottled beer,shopping bags",4,675,5,Shimaa,55,Port Said,Credit
"bottled water,canned beer",2,2257,5,Shimaa,55,Port Said,Credit
bottled water,1,2043,5,Shimaa,55,Port Said,Cash
"spread cheese,soda",2,944,5,Shimaa,55,Port Said,Cash
"sausage,pip fruit,whole milk,sliced cheese,frozen vegetables,frozen meals,napkins,shopping bags",8,1104,5,Shimaa,55,Port Said,Cash
"misc. beverages,bottled beer,white wine",3,2009,5,Shimaa,55,Port Said,Cash
"frankfurter,chicken,tropical fruit,pip fruit,root vegetables,other vegetables,whole milk,yogurt,domestic eggs,rolls/buns,pastry,oil,bottled water,soda,canned beer,shopping bags",16,2448,5,Shimaa,55,Port Said,Credit
"beef,bottled beer,cake bar",3,1979,5,Shimaa,55,Port Said,Credit
rolls/buns,1,964,5,Shimaa,55,Port Said,Credit
"frankfurter,whole milk,frozen vegetables,frozen fish,cling film/bags,house keeping products,flower (seeds),shopping bags",8,1690,5,Shimaa,55,Port Said,Cash
hard cheese,1,1525,5,Shimaa,55,Port Said,Credit
"frankfurter,berries,whipped/sour cream,domestic eggs,rolls/buns,cooking chocolate",6,2182,5,Shimaa,55,Port Said,Cash
soda,1,651,5,Shimaa,55,Port Said,Credit
beverages,1,1704,5,Shimaa,55,Port Said,Credit
"sausage,turkey,hamburger meat,grapes,other vegetables,whole milk,curd,dessert,yogurt,soft cheese,frozen vegetables,coffee,long life bakery product,chocolate marshmallow",14,1626,5,Shimaa,55,Port Said,Cash
"beef,citrus fruit,tropical fruit,root vegetables,other vegetables,pickled vegetables",6,418,5,Shimaa,55,Port Said,Credit
soda,1,924,5,Shimaa,55,Port Said,Credit
"rolls/buns,bottled water,shopping bags",3,1204,5,Shimaa,55,Port Said,Cash
"berries,butter milk,yogurt,pastry,bathroom cleaner",5,453,5,Shimaa,55,Port Said,Cash
soda,1,1563,5,Shimaa,55,Port Said,Cash
"whole milk,butter,whipped/sour cream,sliced cheese,cream cheese ,spices,specialty bar",7,1324,5,Shimaa,55,Port Said,Credit
"sausage,beverages,soda",3,932,5,Shimaa,55,Port Said,Credit
pet care,1,799,5,Shimaa,55,Port Said,Cash
whole milk,1,827,5,Shimaa,55,Port Said,Cash
"frankfurter,rolls/buns",2,1730,5,Shimaa,55,Port Said,Credit
canned beer,1,578,5,Shimaa,55,Port Said,Credit
rolls/buns,1,2405,5,Shimaa,55,Port Said,Credit
"rolls/buns,soda",2,272,5,Shimaa,55,Port Said,Cash
dishes,1,1068,5,Shimaa,55,Port Said,Cash
"rolls/buns,brown bread",2,1061,5,Shimaa,55,Port Said,Cash
"frankfurter,citrus fruit,tropical fruit,pip fruit,grapes,root vegetables,other vegetables,whole milk,yogurt,frozen meals,frozen fish,frozen dessert,brown bread",13,1994,5,Shimaa,55,Port Said,Credit
"sausage,sliced cheese,pickled vegetables",3,1105,5,Shimaa,55,Port Said,Credit
"sausage,tropical fruit,semi-finished bread,soda,salty snack,shopping bags",6,2467,5,Shimaa,55,Port Said,Credit
"UHT-milk,rolls/buns,popcorn,snack products,chocolate",5,1173,5,Shimaa,55,Port Said,Credit
yogurt,1,1891,5,Shimaa,55,Port Said,Cash
"liver loaf,whole milk,mustard,shopping bags",4,1531,5,Shimaa,55,Port Said,Credit
"semi-finished bread,bottled water",2,2231,5,Shimaa,55,Port Said,Credit
"pork,tropical fruit,root vegetables,margarine,soda,bottled beer,waffles",7,283,5,Shimaa,55,Port Said,Cash
"frozen meals,cleaner",2,2200,5,Shimaa,55,Port Said,Credit
UHT-milk,1,878,5,Shimaa,55,Port Said,Cash
rolls/buns,1,1486,5,Shimaa,55,Port Said,Cash
"frankfurter,tropical fruit,other vegetables,whole milk,rolls/buns,pet care,soda,fruit/vegetable juice,make up remover",9,2176,5,Shimaa,55,Port Said,Credit
"whole milk,domestic eggs,newspapers",3,874,5,Shimaa,55,Port Said,Credit
canned beer,1,859,5,Shimaa,55,Port Said,Cash
"meat,chicken,pork,root vegetables,whole milk,rolls/buns,detergent",7,566,5,Shimaa,55,Port Said,Cash
"berries,root vegetables,yogurt,whipped/sour cream,specialty fat,white wine,kitchen towels",7,1042,5,Shimaa,55,Port Said,Credit
canned beer,1,135,5,Shimaa,55,Port Said,Cash
"beverages,soda",2,2189,5,Shimaa,55,Port Said,Credit
"pork,butter,curd,frozen vegetables,margarine,sugar,chewing gum,napkins,newspapers",9,1508,5,Shimaa,55,Port Said,Credit
coffee,1,1754,5,Shimaa,55,Port Said,Credit
"tropical fruit,root vegetables,sliced cheese,processed cheese,margarine,bottled water,soda,misc. beverages",8,285,5,Shimaa,55,Port Said,Credit
"butter,soups",2,1794,5,Shimaa,55,Port Said,Credit
"pork,whole milk,curd,whipped/sour cream",4,1717,5,Shimaa,55,Port Said,Credit
canned beer,1,1127,5,Shimaa,55,Port Said,Cash
"pip fruit,chewing gum",2,605,5,Shimaa,55,Port Said,Credit
"pork,other vegetables,pot plants",3,1953,5,Shimaa,55,Port Said,Cash
"root vegetables,other vegetables,yogurt,UHT-milk,sugar,coffee,soda,misc. beverages,canned beer,dishes,newspapers",11,533,5,Shimaa,55,Port Said,Credit
pip fruit,1,414,5,Shimaa,55,Port Said,Credit
"chicken,liquor (appetizer)",2,1610,5,Shimaa,55,Port Said,Cash
"tropical fruit,yogurt,UHT-milk,cream cheese ,processed cheese,rolls/buns,pastry,margarine,waffles,hygiene articles",10,497,5,Shimaa,55,Port Said,Cash
"root vegetables,other vegetables,whole milk,hard cheese,rolls/buns,baking powder",6,1651,5,Shimaa,55,Port Said,Cash
"beef,hamburger meat,whole milk,curd,yogurt,cream cheese ,spices,pickled vegetables,sweet spreads,cat food,soda,chocolate,cleaner",13,459,5,Shimaa,55,Port Said,Cash
fruit/vegetable juice,1,1057,5,Shimaa,55,Port Said,Cash
