items,count,total,rnd,customer,age,city,paymentType
"other vegetables,whipped/sour cream,condensed milk,salt",4,1082,12,Eman,23,Aswan,Credit
"processed cheese,red/blush wine,newspapers",3,1899,12,Eman,23,Aswan,Credit
"meat,whole milk,whipped/sour cream,oil,pickled vegetables,long life bakery product,napkins",7,1206,12,Eman,23,Aswan,Cash
"citrus fruit,tropical fruit,coffee",3,1080,12,Eman,23,Aswan,Credit
"sausage,fish,UHT-milk",3,1123,12,Eman,23,Aswan,Cash
"liver loaf,organic sausage,pastry,fruit/vegetable juice,candles",5,1790,12,Eman,23,Aswan,Credit
"pork,canned fish,cat food",3,1409,12,Eman,23,Aswan,Cash
specialty bar,1,1850,12,Eman,23,Aswan,Cash
"sauces,softener",2,1682,12,Eman,23,Aswan,Credit
"pork,onions,rolls/buns,margarine,canned vegetables,soda,salty snack,house keeping products",8,808,12,Eman,23,Aswan,Cash
"tropical fruit,pip fruit,brown bread",3,1896,12,Eman,23,Aswan,Cash
bottled beer,1,1340,12,Eman,23,Aswan,Credit
"hamburger meat,other vegetables,hard cheese,frozen vegetables",4,379,12,Eman,23,Aswan,Credit
"misc. beverages,chocolate",2,1661,12,Eman,23,Aswan,Cash
"root vegetables,other vegetables,whole milk,yogurt,rolls/buns,chewing gum,candles",7,1802,12,Eman,23,Aswan,Cash
"frankfurter,hamburger meat",2,611,12,Eman,23,Aswan,Credit
coffee,1,486,12,Eman,23,Aswan,Cash
"frozen meals,oil,bottled water,bottled beer,flower (seeds)",5,1972,12,Eman,23,Aswan,Credit
coffee,1,1943,12,Eman,23,Aswan,Cash
canned beer,1,2450,12,Eman,23,Aswan,Credit
"butter,domestic eggs,pasta,fruit/vegetable juice,newspapers",5,1665,12,Eman,23,Aswan,Credit
"beef,other vegetables,domestic eggs,pastry",4,2449,12,Eman,23,Aswan,Cash
"pip fruit,other vegetables,butter milk,frozen vegetables,brown bread,soups,sauces,fruit/vegetable juice,long life bakery product,cling film/bags",10,469,12,Eman,23,Aswan,Credit
canned beer,1,1019,12,Eman,23,Aswan,Credit
"frozen fish,hygiene articles,shopping bags",3,675,12,Eman,23,Aswan,Cash
"whole milk,rolls/buns,newspapers",3,158,12,Eman,23,Aswan,Credit
"turkey,citrus fruit,tropical fruit,pip fruit,berries,root vegetables,herbs,whole milk,butter,frozen vegetables,sauces,pickled vegetables,bottled water,rubbing alcohol,hygiene articles,napkins,flower (seeds)",17,1143,12,Eman,23,Aswan,Credit
other vegetables,1,2345,12,Eman,23,Aswan,Credit
"frankfurter,citrus fruit,rolls/buns,flour,long life bakery product",5,416,12,Eman,23,Aswan,Cash
cookware,1,109,12,Eman,23,Aswan,Cash
"tropical fruit,yogurt,processed cheese,rolls/buns,bottled water,soda,misc. beverages,female sanitary products",8,1443,12,Eman,23,Aswan,Cash
"pip fruit,root vegetables,zwieback,fruit/vegetable juice,pot plants",5,215,12,Eman,23,Aswan,Cash
"butter,white wine",2,2273,12,Eman,23,Aswan,Cash
pip fruit,1,477,12,Eman,23,Aswan,Cash
"root vegetables,other vegetables,domestic eggs,sugar,instant coffee,bottled water,soda,bottled beer,red/blush wine,waffles,specialty chocolate",11,2464,12,Eman,23,Aswan,Cash
"pip fruit,dessert,rolls/buns,pastry,specialty bar",5,892,12,Eman,23,Aswan,Credit
"whole milk,margarine,pot plants",3,1009,12,Eman,23,Aswan,Cash
"curd,yogurt,frozen vegetables",3,1739,12,Eman,23,Aswan,Cash
"ham,whole milk,spread cheese,rolls/buns,waffles,newspapers",6,298,12,Eman,23,Aswan,Credit
"ice cream,sugar,napkins,dishes",4,2092,12,Eman,23,Aswan,Credit
whole milk,1,1614,12,Eman,23,Aswan,Credit
"chicken,pork,beef,berries,sliced cheese,jam,shopping bags",7,1711,12,Eman,23,Aswan,Cash
"pork,tropical fruit,berries,whole milk,yogurt,white bread,oil",7,250,12,Eman,23,Aswan,Credit
"ham,whole milk,dessert,processed cheese,bottled water,soda,fruit/vegetable juice,chocolate",8,1077,12,Eman,23,Aswan,Cash
"frankfurter,onions,candy,detergent",4,1807,12,Eman,23,Aswan,Cash
"frankfurter,pip fruit,newspapers",3,1880,12,Eman,23,Aswan,Cash
"citrus fruit,pip fruit",2,1536,12,Eman,23,Aswan,Credit
"frankfurter,sausage,other vegetables,hard cheese,rolls/buns",5,1544,12,Eman,23,Aswan,Credit
"chicken,hamburger meat,other vegetables",3,234,12,Eman,23,Aswan,Cash
"hamburger meat,whole milk,curd,rolls/buns,Instant food products,hygiene articles,napkins",7,1534,12,Eman,23,Aswan,Credit
"liver loaf,rolls/buns,soda",3,1221,12,Eman,23,Aswan,Cash
"berries,root vegetables,whole milk,whipped/sour cream,shopping bags",5,1575,12,Eman,23,Aswan,Credit
"whole milk,butter,hard cheese,white wine",4,2334,12,Eman,23,Aswan,Credit
"pork,beef,root vegetables,curd,sliced cheese,soda,canned beer",7,1072,12,Eman,23,Aswan,Cash
"citrus fruit,pip fruit",2,701,12,Eman,23,Aswan,Credit
waffles,1,1444,12,Eman,23,Aswan,Cash
"ham,rolls/buns",2,1847,12,Eman,23,Aswan,Credit
"sausage,citrus fruit,other vegetables,yogurt,hard cheese,pastry,canned vegetables,soda",8,1098,12,Eman,23,Aswan,Cash
"tropical fruit,other vegetables",2,1628,12,Eman,23,Aswan,Credit
"whole milk,spread cheese",2,178,12,Eman,23,Aswan,Cash
"frankfurter,whole milk,rolls/buns,pastry,soda,specialty chocolate",6,320,12,Eman,23,Aswan,Cash
"rolls/buns,soda,newspapers",3,1040,12,Eman,23,Aswan,Credit
"sausage,pip fruit,whole milk,rolls/buns,soda,chewing gum,shopping bags",7,2368,12,Eman,23,Aswan,Credit
"whole milk,newspapers",2,2158,12,Eman,23,Aswan,Credit
soda,1,2482,12,Eman,23,Aswan,Cash
"beef,citrus fruit,whole milk",3,1262,12,Eman,23,Aswan,Cash
"pork,sugar,newspapers",3,1492,12,Eman,23,Aswan,Cash
"domestic eggs,rolls/buns",2,343,12,Eman,23,Aswan,Credit
"root vegetables,yogurt,pastry",3,451,12,Eman,23,Aswan,Cash
"butter milk,canned fish",2,1242,12,Eman,23,Aswan,Credit
"soda,chewing gum,newspapers,photo/film",4,2123,12,Eman,23,Aswan,Credit
"whole milk,fruit/vegetable juice",2,716,12,Eman,23,Aswan,Credit
"yogurt,rolls/buns",2,2063,12,Eman,23,Aswan,Cash
"hamburger meat,other vegetables,margarine,sugar,baking powder,sweet spreads,fruit/vegetable juice,chewing gum,specialty bar",9,520,12,Eman,23,Aswan,Credit
bags,1,1632,12,Eman,23,Aswan,Credit
"whole milk,yogurt,rolls/buns,waffles,specialty bar",5,1012,12,Eman,23,Aswan,Cash
"beef,root vegetables,white wine,shopping bags",4,131,12,Eman,23,Aswan,Credit
"whole milk,sliced cheese,long life bakery product,candy,hair spray",5,151,12,Eman,23,Aswan,Credit
curd,1,1973,12,Eman,23,Aswan,Credit
pork,1,2369,12,Eman,23,Aswan,Cash
fruit/vegetable juice,1,917,12,Eman,23,Aswan,Credit
"misc. beverages,salty snack",2,1939,12,Eman,23,Aswan,Credit
"pip fruit,whole milk,dessert,butter milk,rolls/buns,cereals",6,131,12,Eman,23,Aswan,Cash
"root vegetables,other vegetables,whole milk,butter,dessert,frozen meals,frozen fish,rice,bottled water,fruit/vegetable juice,long life bakery product,chocolate",12,2098,12,Eman,23,Aswan,Credit
"bottled water,soda,waffles",3,159,12,Eman,23,Aswan,Cash
"specialty cheese,chewing gum",2,903,12,Eman,23,Aswan,Cash
"citrus fruit,root vegetables,other vegetables,whole milk,whipped/sour cream,soft cheese,frozen vegetables,white bread,flour,margarine,baking powder,waffles,hygiene articles",13,1924,12,Eman,23,Aswan,Cash
"other vegetables,whole milk,yogurt,rolls/buns,newspapers",5,1808,12,Eman,23,Aswan,Cash
"sausage,beef,citrus fruit,tropical fruit,nuts/prunes,root vegetables,other vegetables,whole milk,mayonnaise,oil,baking powder,pickled vegetables,chocolate,newspapers",14,693,12,Eman,23,Aswan,Cash
"chicken,tropical fruit,pip fruit,whipped/sour cream,sugar,baking powder,instant coffee,soda",8,724,12,Eman,23,Aswan,Credit
"citrus fruit,butter,dessert,processed cheese,white bread,pickled vegetables,seasonal products,dental care",8,338,12,Eman,23,Aswan,Credit
"UHT-milk,cat food,coffee,bottled beer,white wine,sparkling wine,shopping bags",7,606,12,Eman,23,Aswan,Credit
"curd,cat food,soda",3,2356,12,Eman,23,Aswan,Cash
oil,1,2259,12,Eman,23,Aswan,Credit
pastry,1,677,12,Eman,23,Aswan,Credit
"hamburger meat,ketchup",2,1668,12,Eman,23,Aswan,Cash
"tropical fruit,whole milk,margarine,sugar",4,2482,12,Eman,23,Aswan,Credit
bottled beer,1,156,12,Eman,23,Aswan,Credit
"root vegetables,UHT-milk,soda",3,528,12,Eman,23,Aswan,Cash
canned beer,1,2419,12,Eman,23,Aswan,Cash
rolls/buns,1,2124,12,Eman,23,Aswan,Credit
"sausage,whole milk,UHT-milk,rolls/buns,sugar,canned beer,shopping bags",7,607,12,Eman,23,Aswan,Cash
"frankfurter,margarine,bottled beer",3,2211,12,Eman,23,Aswan,Credit
dishes,1,2222,12,Eman,23,Aswan,Cash
"pork,other vegetables,yogurt,white bread,bottled beer,napkins,shopping bags",7,2068,12,Eman,23,Aswan,Cash
"frozen meals,soda",2,1367,12,Eman,23,Aswan,Credit
"meat,dessert,UHT-milk,rice,specialty bar,napkins,candles",7,702,12,Eman,23,Aswan,Credit
soda,1,395,12,Eman,23,Aswan,Cash
"whole milk,pastry,flour,salt,vinegar",5,2348,12,Eman,23,Aswan,Credit
canned beer,1,367,12,Eman,23,Aswan,Credit
"organic sausage,citrus fruit,whole milk,whipped/sour cream,hard cheese,rolls/buns,pastry,bottled beer,long life bakery product,detergent,napkins,house keeping products,candles",13,1444,12,Eman,23,Aswan,Cash
canned beer,1,1328,12,Eman,23,Aswan,Credit
"beverages,frozen vegetables,coffee,soda,fruit/vegetable juice,cling film/bags",6,362,12,Eman,23,Aswan,Credit
"soda,canned beer",2,1749,12,Eman,23,Aswan,Credit
pip fruit,1,1714,12,Eman,23,Aswan,Cash
"soda,specialty chocolate",2,1840,12,Eman,23,Aswan,Cash
"other vegetables,newspapers",2,660,12,Eman,23,Aswan,Credit
"chocolate,dishes",2,1651,12,Eman,23,Aswan,Cash
"root vegetables,herbs,other vegetables,whole milk,rolls/buns,roll products ,soda,shopping bags",8,1752,12,Eman,23,Aswan,Cash
salty snack,1,229,12,Eman,23,Aswan,Cash
bottled beer,1,2028,12,Eman,23,Aswan,Cash
"soda,bottled beer",2,981,12,Eman,23,Aswan,Cash
"rolls/buns,prosecco,salty snack",3,674,12,Eman,23,Aswan,Cash
rolls/buns,1,1337,12,Eman,23,Aswan,Credit
"other vegetables,whole milk,yogurt,rolls/buns,brown bread,coffee,soda,fruit/vegetable juice,bottled beer,chocolate,specialty chocolate,specialty bar,napkins,dishes",14,2225,12,Eman,23,Aswan,Cash
"citrus fruit,pip fruit,whole milk,condensed milk,cream cheese ,domestic eggs,fruit/vegetable juice",7,249,12,Eman,23,Aswan,Cash
"liver loaf,brown bread,bottled water,canned beer",4,855,12,Eman,23,Aswan,Cash
"whole milk,whipped/sour cream,pastry,bottled water",4,984,12,Eman,23,Aswan,Credit
"coffee,bottled beer",2,1314,12,Eman,23,Aswan,Cash
"hamburger meat,tropical fruit,root vegetables,whole milk,frozen meals,rolls/buns,pasta,waffles",8,1141,12,Eman,23,Aswan,Credit
tropical fruit,1,2066,12,Eman,23,Aswan,Credit
light bulbs,1,814,12,Eman,23,Aswan,Credit
"sausage,chicken,beef,other vegetables,butter,dessert,whipped/sour cream,UHT-milk,soft cheese,frozen meals,brown bread,pasta,oil,specialty fat,pudding powder,pickled vegetables,specialty bar",17,2440,12,Eman,23,Aswan,Cash
"brown bread,dog food,canned beer",3,2333,12,Eman,23,Aswan,Credit
canned beer,1,688,12,Eman,23,Aswan,Cash
canned beer,1,159,12,Eman,23,Aswan,Credit
"yogurt,rolls/buns",2,225,12,Eman,23,Aswan,Cash
"oil,bottled water,long life bakery product",3,1014,12,Eman,23,Aswan,Cash
"frankfurter,meat",2,2160,12,Eman,23,Aswan,Credit
"canned beer,red/blush wine",2,1843,12,Eman,23,Aswan,Cash
"other vegetables,whole milk,curd,frozen vegetables,frozen dessert,misc. beverages,rum,long life bakery product,newspapers",9,884,12,Eman,23,Aswan,Cash
"rolls/buns,soda,fruit/vegetable juice,bottled beer,long life bakery product",5,1516,12,Eman,23,Aswan,Cash
canned beer,1,1438,12,Eman,23,Aswan,Cash
"whole milk,rolls/buns,spices,bottled water",4,1817,12,Eman,23,Aswan,Credit
"sausage,newspapers",2,1903,12,Eman,23,Aswan,Credit
"whole milk,frozen meals,soda,napkins,kitchen towels",5,198,12,Eman,23,Aswan,Cash
"tropical fruit,shopping bags",2,488,12,Eman,23,Aswan,Cash
"sausage,beverages,rolls/buns,misc. beverages,waffles,shopping bags",6,2431,12,Eman,23,Aswan,Cash
"rolls/buns,sugar,coffee,canned beer,shopping bags",5,651,12,Eman,23,Aswan,Credit
"citrus fruit,domestic eggs",2,1012,12,Eman,23,Aswan,Cash
"berries,other vegetables,whole milk,sliced cheese,margarine,bottled water,pot plants",7,2414,12,Eman,23,Aswan,Cash
"coffee,soda,waffles",3,1621,12,Eman,23,Aswan,Cash
"whole milk,white bread,long life bakery product",3,862,12,Eman,23,Aswan,Cash
"other vegetables,rolls/buns,pastry,bottled beer",4,2393,12,Eman,23,Aswan,Cash
dish cleaner,1,215,12,Eman,23,Aswan,Cash
"sausage,hamburger meat,other vegetables,yogurt,cream cheese ,meat spreads,bottled water,soda",8,374,12,Eman,23,Aswan,Credit
"pork,whipped/sour cream,hard cheese,cream cheese ,spread cheese,mayonnaise,white bread,bottled water,soda,fruit/vegetable juice",10,2379,12,Eman,23,Aswan,Credit
"sausage,citrus fruit,root vegetables,other vegetables,whole milk,rolls/buns,brown bread,cat food,bottled water",9,595,12,Eman,23,Aswan,Cash
liquor,1,1046,12,Eman,23,Aswan,Cash
"other vegetables,whole milk,butter,cream cheese ,brown bread,pastry,ready soups,seasonal products,hair spray,newspapers,shopping bags",11,1951,12,Eman,23,Aswan,Credit
"pastry,flour,sugar,baking powder,coffee,canned beer,shopping bags",7,436,12,Eman,23,Aswan,Cash
"tropical fruit,rolls/buns",2,2391,12,Eman,23,Aswan,Credit
chewing gum,1,449,12,Eman,23,Aswan,Credit
"berries,root vegetables,other vegetables,butter milk,yogurt,mayonnaise,zwieback,shopping bags",8,480,12,Eman,23,Aswan,Cash
"herbs,whole milk,yogurt,hard cheese,domestic eggs,flour,margarine,sugar,baking powder,canned fish,misc. beverages,canned beer",12,2491,12,Eman,23,Aswan,Cash
"soda,specialty bar",2,188,12,Eman,23,Aswan,Credit
"tropical fruit,bottled water,bottled beer,hygiene articles",4,219,12,Eman,23,Aswan,Credit
"liver loaf,chicken,turkey,berries,packaged fruit/vegetables,whole milk,yogurt,cream cheese ,rolls/buns,pastry,bottled water,soda,bathroom cleaner",13,888,12,Eman,23,Aswan,Cash
"finished products,frozen meals,chocolate,shopping bags",4,2085,12,Eman,23,Aswan,Credit
"sausage,organic sausage,pip fruit,butter,brown bread,soda",6,1726,12,Eman,23,Aswan,Credit
whole milk,1,215,12,Eman,23,Aswan,Cash
"sausage,chicken,pork,beef,root vegetables,other vegetables,yogurt,mayonnaise,spices,chocolate,candles",11,834,12,Eman,23,Aswan,Credit
canned beer,1,329,12,Eman,23,Aswan,Cash
bottled beer,1,973,12,Eman,23,Aswan,Cash
"other vegetables,whole milk,frozen vegetables,semi-finished bread,vinegar,dog food,salty snack,long life bakery product,pot plants",9,1145,12,Eman,23,Aswan,Credit
"sausage,UHT-milk,pastry,margarine,canned fish,cat food,waffles",7,407,12,Eman,23,Aswan,Cash
"chicken,root vegetables,onions,other vegetables,whole milk,butter,yogurt,hard cheese,specialty cheese,rice,sugar",11,683,12,Eman,23,Aswan,Credit
white bread,1,2468,12,Eman,23,Aswan,Credit
"cream cheese ,fruit/vegetable juice",2,806,12,Eman,23,Aswan,Cash
"tropical fruit,whole milk,domestic eggs,pastry,margarine,coffee,dental care,hygiene articles,cling film/bags",9,2016,12,Eman,23,Aswan,Cash
"whole milk,rolls/buns",2,569,12,Eman,23,Aswan,Cash
"frankfurter,turkey,citrus fruit,whole milk,curd,frozen potato products,rolls/buns,white bread,pastry,semi-finished bread,pickled vegetables,sweet spreads,bottled water,soda,fruit/vegetable juice,bottled beer,white wine,prosecco,chocolate,candy",20,1389,12,Eman,23,Aswan,Credit
"yogurt,UHT-milk,frozen dessert,bottled water,bottled beer",5,326,12,Eman,23,Aswan,Cash
bottled beer,1,349,12,Eman,23,Aswan,Cash
soda,1,119,12,Eman,23,Aswan,Credit
"citrus fruit,tropical fruit,pip fruit,root vegetables,onions,other vegetables,whole milk,yogurt,rolls/buns,brown bread,soda,fruit/vegetable juice",12,2378,12,Eman,23,Aswan,Credit
"whole milk,hard cheese,sugar",3,133,12,Eman,23,Aswan,Cash
"soda,detergent",2,1908,12,Eman,23,Aswan,Cash
"condensed milk,rolls/buns,sugar,coffee",4,612,12,Eman,23,Aswan,Cash
"frankfurter,sausage,citrus fruit,pip fruit,margarine",5,990,12,Eman,23,Aswan,Cash
"citrus fruit,dessert,photo/film",3,1857,12,Eman,23,Aswan,Cash
"yogurt,bottled water",2,172,12,Eman,23,Aswan,Credit
"yogurt,cream cheese ,rolls/buns",3,412,12,Eman,23,Aswan,Credit
"meat,root vegetables,other vegetables,whipped/sour cream,frozen meals,ice cream",6,892,12,Eman,23,Aswan,Cash
soda,1,2415,12,Eman,23,Aswan,Cash
"specialty chocolate,photo/film",2,1957,12,Eman,23,Aswan,Credit
bottled beer,1,368,12,Eman,23,Aswan,Credit
"soda,long life bakery product",2,535,12,Eman,23,Aswan,Credit
"whole milk,rolls/buns,pastry,newspapers",4,876,12,Eman,23,Aswan,Credit
"liver loaf,root vegetables,other vegetables,whole milk,frozen vegetables,margarine",6,273,12,Eman,23,Aswan,Credit
"frankfurter,whole milk,butter,dessert",4,625,12,Eman,23,Aswan,Cash
"curd,yogurt",2,393,12,Eman,23,Aswan,Credit
bottled beer,1,2013,12,Eman,23,Aswan,Credit
"pasta,specialty chocolate,dishes",3,672,12,Eman,23,Aswan,Credit
"other vegetables,UHT-milk,semi-finished bread,margarine,canned vegetables,bottled water,cake bar,shopping bags",8,343,12,Eman,23,Aswan,Credit
"tropical fruit,yogurt,beverages",3,132,12,Eman,23,Aswan,Credit
"pork,tropical fruit,hard cheese,margarine,soda,bottled beer,napkins",7,1776,12,Eman,23,Aswan,Cash
canned beer,1,308,12,Eman,23,Aswan,Credit
"sausage,white wine,napkins",3,1422,12,Eman,23,Aswan,Cash
salty snack,1,748,12,Eman,23,Aswan,Credit
"beef,hamburger meat,other vegetables,rolls/buns,sugar,white wine,hygiene articles,newspapers",8,2490,12,Eman,23,Aswan,Cash
"meat,chicken,root vegetables,onions,whole milk,soda",6,527,12,Eman,23,Aswan,Cash
"brown bread,pasta,oil,margarine,soda,newspapers",6,1800,12,Eman,23,Aswan,Credit
"frozen fruits,soda,specialty bar",3,1335,12,Eman,23,Aswan,Credit
"hamburger meat,other vegetables,pickled vegetables",3,666,12,Eman,23,Aswan,Cash
misc. beverages,1,1309,12,Eman,23,Aswan,Credit
"whole milk,butter,soda,chocolate",4,259,12,Eman,23,Aswan,Cash
