items,count,total,rnd,customer,age,city,paymentType
"hamburger meat,hard cheese,frozen meals,pasta,dog food,salty snack,shopping bags",7,1985,11,Hanan,22,Fayoum,Credit
hamburger meat,1,1404,11,Hanan,22,Fayoum,Credit
"meat,other vegetables,whole milk,whipped/sour cream",4,1385,11,Hanan,22,Fayoum,Cash
bottled water,1,2445,11,Hanan,22,Fayoum,Cash
"domestic eggs,rolls/buns,specialty bar,napkins",4,1562,11,Hanan,22,Fayoum,Cash
"pork,onions,whole milk,butter,rolls/buns,pastry,rum,hygiene articles",8,1076,11,Hanan,22,Fayoum,Credit
"hamburger meat,whole milk,curd,pasta,canned beer",5,2487,11,Hanan,22,Fayoum,Credit
"white wine,detergent",2,1318,11,Hanan,22,Fayoum,Credit
"pork,beef,berries,packaged fruit/vegetables,whole milk,mayonnaise,frozen fish,frozen potato products,oil,mustard,cat food,coffee,soda,chocolate,dish cleaner,napkins,newspapers",17,267,11,Hanan,22,Fayoum,Cash
"yogurt,fruit/vegetable juice,newspapers",3,446,11,Hanan,22,Fayoum,Cash
"butter,fruit/vegetable juice,newspapers",3,588,11,Hanan,22,Fayoum,Credit
beverages,1,1819,11,Hanan,22,Fayoum,Credit
"hamburger meat,UHT-milk,salty snack",3,344,11,Hanan,22,Fayoum,Credit
"frankfurter,whole milk,rolls/buns,margarine,baking powder,bottled beer",6,2244,11,Hanan,22,Fayoum,Credit
"whipped/sour cream,pastry,specialty bar",3,556,11,Hanan,22,Fayoum,Credit
"pip fruit,butter,frozen meals,pasta,bottled water",5,2424,11,Hanan,22,Fayoum,Credit
"beef,citrus fruit,curd,rolls/buns,oil,margarine,specialty bar,detergent,newspapers",9,2367,11,Hanan,22,Fayoum,Credit
rolls/buns,1,186,11,Hanan,22,Fayoum,Credit
"rolls/buns,pastry,newspapers",3,1763,11,Hanan,22,Fayoum,Cash
"frankfurter,hamburger meat,whole milk,rolls/buns,potato products,mustard,coffee,waffles,chocolate marshmallow,soap,newspapers",11,898,11,Hanan,22,Fayoum,Cash
"yogurt,pastry,coffee",3,2284,11,Hanan,22,Fayoum,Credit
detergent,1,1326,11,Hanan,22,Fayoum,Credit
"frankfurter,beef,butter",3,768,11,Hanan,22,Fayoum,Cash
"sausage,other vegetables,whole milk,curd,hard cheese,soda,candy,newspapers",8,1216,11,Hanan,22,Fayoum,Cash
beef,1,797,11,Hanan,22,Fayoum,Credit
"sausage,rolls/buns,soda,canned beer,shopping bags",5,698,11,Hanan,22,Fayoum,Credit
"whole milk,dessert",2,105,11,Hanan,22,Fayoum,Credit
"chicken,UHT-milk,rolls/buns,coffee,long life bakery product,house keeping products",6,794,11,Hanan,22,Fayoum,Cash
"root vegetables,other vegetables,soda,shopping bags",4,1553,11,Hanan,22,Fayoum,Cash
"citrus fruit,tropical fruit,grapes,yogurt,rolls/buns,margarine,canned fruit,bottled water,soda,misc. beverages,candy,female sanitary products,shopping bags",13,2141,11,Hanan,22,Fayoum,Credit
"whole milk,pastry,bottled water,newspapers,photo/film",5,2236,11,Hanan,22,Fayoum,Credit
canned beer,1,1769,11,Hanan,22,Fayoum,Cash
"cream cheese ,spread cheese,rolls/buns",3,1950,11,Hanan,22,Fayoum,Credit
"berries,whole milk,whipped/sour cream,margarine,organic products,fruit/vegetable juice,shopping bags",7,343,11,Hanan,22,Fayoum,Cash
"beef,root vegetables,bottled beer,chocolate,shopping bags",5,1737,11,Hanan,22,Fayoum,Credit
"packaged fruit/vegetables,pickled vegetables",2,1178,11,Hanan,22,Fayoum,Credit
fruit/vegetable juice,1,2356,11,Hanan,22,Fayoum,Cash
"chicken,hamburger meat,UHT-milk,soda,canned beer,bathroom cleaner,newspapers",7,268,11,Hanan,22,Fayoum,Credit
"ham,citrus fruit,whole milk,dessert,frozen meals,coffee,popcorn,shopping bags",8,116,11,Hanan,22,Fayoum,Cash
"frozen fish,newspapers",2,597,11,Hanan,22,Fayoum,Credit
"frankfurter,chicken,pork,tropical fruit,root vegetables,other vegetables,yogurt,UHT-milk,mayonnaise,brown bread,pastry,flour,mustard,coffee,cocoa drinks,fruit/vegetable juice,salty snack,long life bakery product,chocolate,seasonal products",20,1244,11,Hanan,22,Fayoum,Credit
"grapes,other vegetables,whole milk,butter,toilet cleaner,newspapers",6,2369,11,Hanan,22,Fayoum,Cash
"bottled water,soda,fruit/vegetable juice,long life bakery product,chewing gum,candy",6,2268,11,Hanan,22,Fayoum,Credit
specialty cheese,1,1439,11,Hanan,22,Fayoum,Credit
"chicken,tropical fruit,whole milk,condensed milk,soft cheese,processed cheese,domestic eggs,white bread,pastry,semi-finished bread,soda,long life bakery product,waffles,specialty chocolate,napkins,dishes,kitchen towels,shopping bags",18,1798,11,Hanan,22,Fayoum,Cash
"finished products,other vegetables,soda,fruit/vegetable juice",4,2076,11,Hanan,22,Fayoum,Credit
bathroom cleaner,1,1829,11,Hanan,22,Fayoum,Cash
"dessert,white bread",2,507,11,Hanan,22,Fayoum,Credit
"root vegetables,sliced cheese,soda,bottled beer",4,2444,11,Hanan,22,Fayoum,Cash
"other vegetables,yogurt,processed cheese,ketchup,bottled water,male cosmetics",6,419,11,Hanan,22,Fayoum,Credit
"rolls/buns,white wine",2,1948,11,Hanan,22,Fayoum,Cash
"yogurt,UHT-milk,rolls/buns",3,228,11,Hanan,22,Fayoum,Credit
bottled beer,1,2423,11,Hanan,22,Fayoum,Cash
"citrus fruit,grapes,rolls/buns,pastry,coffee,soda",6,2191,11,Hanan,22,Fayoum,Cash
"hamburger meat,pip fruit,whole milk,curd,beverages,brandy,male cosmetics,cookware,shopping bags",9,106,11,Hanan,22,Fayoum,Cash
rolls/buns,1,111,11,Hanan,22,Fayoum,Cash
"sausage,root vegetables,other vegetables,whole milk,butter,whipped/sour cream,processed cheese,sugar,baking powder,jam,coffee,bottled water,soda,fruit/vegetable juice,salty snack,long life bakery product,candy,napkins",18,655,11,Hanan,22,Fayoum,Cash
chocolate,1,636,11,Hanan,22,Fayoum,Cash
"citrus fruit,other vegetables,whole milk,yogurt,hard cheese,specialty cheese,rolls/buns,flour,cat food",9,2311,11,Hanan,22,Fayoum,Credit
"onions,other vegetables,rolls/buns,salt,chocolate,specialty bar,shopping bags",7,1530,11,Hanan,22,Fayoum,Cash
"hamburger meat,baking powder,sweet spreads",3,1318,11,Hanan,22,Fayoum,Credit
"bottled water,fruit/vegetable juice,bottled beer,prosecco",4,1433,11,Hanan,22,Fayoum,Credit
"tropical fruit,whole milk,hard cheese,rolls/buns,cat food,bottled water,dish cleaner",7,1929,11,Hanan,22,Fayoum,Credit
"sausage,hard cheese,rolls/buns,canned vegetables,dog food",5,316,11,Hanan,22,Fayoum,Credit
pot plants,1,2415,11,Hanan,22,Fayoum,Credit
"yogurt,sugar,instant coffee",3,1477,11,Hanan,22,Fayoum,Credit
"sausage,domestic eggs,coffee,soda",4,1727,11,Hanan,22,Fayoum,Cash
"whole milk,sugar,pudding powder",3,868,11,Hanan,22,Fayoum,Credit
"oil,female sanitary products,cling film/bags",3,934,11,Hanan,22,Fayoum,Cash
"beef,root vegetables,other vegetables,soda,bottled beer,hygiene articles",6,652,11,Hanan,22,Fayoum,Cash
"pastry,sugar,bottled beer,long life bakery product,shopping bags",5,667,11,Hanan,22,Fayoum,Cash
"tropical fruit,frozen vegetables",2,197,11,Hanan,22,Fayoum,Cash
"frankfurter,whole milk",2,1038,11,Hanan,22,Fayoum,Cash
"sausage,pip fruit,whipped/sour cream,detergent,dental care",5,1021,11,Hanan,22,Fayoum,Cash
"hamburger meat,other vegetables,whipped/sour cream,pastry,napkins",5,750,11,Hanan,22,Fayoum,Cash
"whole milk,yogurt,whipped/sour cream,soft cheese,candy",5,2250,11,Hanan,22,Fayoum,Credit
napkins,1,887,11,Hanan,22,Fayoum,Cash
"other vegetables,rolls/buns,canned fish",3,1807,11,Hanan,22,Fayoum,Credit
soda,1,1852,11,Hanan,22,Fayoum,Cash
canned beer,1,360,11,Hanan,22,Fayoum,Cash
"sliced cheese,rolls/buns,margarine,soda,shopping bags",5,1911,11,Hanan,22,Fayoum,Credit
candy,1,2076,11,Hanan,22,Fayoum,Cash
"meat,specialty bar",2,1998,11,Hanan,22,Fayoum,Credit
canned beer,1,1261,11,Hanan,22,Fayoum,Cash
coffee,1,2358,11,Hanan,22,Fayoum,Credit
whole milk,1,1488,11,Hanan,22,Fayoum,Cash
"pork,white bread,pastry,shopping bags",4,937,11,Hanan,22,Fayoum,Cash
"pip fruit,whole milk",2,2365,11,Hanan,22,Fayoum,Cash
misc. beverages,1,573,11,Hanan,22,Fayoum,Credit
"pip fruit,napkins",2,1738,11,Hanan,22,Fayoum,Credit
"butter,whipped/sour cream,domestic eggs,rolls/buns",4,658,11,Hanan,22,Fayoum,Credit
"whole milk,bottled beer",2,2369,11,Hanan,22,Fayoum,Cash
"other vegetables,curd,pastry,Instant food products,salty snack,cake bar,chewing gum,napkins",8,1033,11,Hanan,22,Fayoum,Credit
"beef,whole milk,butter,rolls/buns,cat food,bottled beer",6,495,11,Hanan,22,Fayoum,Cash
sausage,1,2316,11,Hanan,22,Fayoum,Credit
"ham,tropical fruit,specialty cheese,long life bakery product,hygiene articles,newspapers",6,1179,11,Hanan,22,Fayoum,Credit
"hard cheese,newspapers",2,2214,11,Hanan,22,Fayoum,Cash
"berries,other vegetables,yogurt",3,1023,11,Hanan,22,Fayoum,Cash
"pork,pip fruit,other vegetables,whole milk,yogurt,ketchup,pickled vegetables,soda,detergent",9,2111,11,Hanan,22,Fayoum,Credit
"other vegetables,frozen vegetables,pastry,specialty bar",4,1591,11,Hanan,22,Fayoum,Cash
"whole milk,margarine,bottled water",3,666,11,Hanan,22,Fayoum,Credit
"tropical fruit,bottled beer",2,1179,11,Hanan,22,Fayoum,Credit
"citrus fruit,whole milk,specialty bar,dish cleaner,cling film/bags",5,475,11,Hanan,22,Fayoum,Cash
"whole milk,brown bread",2,964,11,Hanan,22,Fayoum,Credit
"sweet spreads,cat food",2,1748,11,Hanan,22,Fayoum,Cash
beverages,1,745,11,Hanan,22,Fayoum,Cash
"sausage,beef,citrus fruit,sweet spreads,coffee",5,709,11,Hanan,22,Fayoum,Credit
"rolls/buns,rum",2,1665,11,Hanan,22,Fayoum,Credit
canned beer,1,323,11,Hanan,22,Fayoum,Cash
"tropical fruit,zwieback,bottled water",3,1833,11,Hanan,22,Fayoum,Cash
"whole milk,hard cheese,coffee",3,410,11,Hanan,22,Fayoum,Cash
bottled water,1,584,11,Hanan,22,Fayoum,Credit
"citrus fruit,whole milk,butter milk,yogurt,baking powder",5,501,11,Hanan,22,Fayoum,Cash
"frankfurter,rolls/buns,salt,canned beer,newspapers",5,2463,11,Hanan,22,Fayoum,Credit
"whole milk,bottled water",2,315,11,Hanan,22,Fayoum,Cash
"rolls/buns,soda",2,2422,11,Hanan,22,Fayoum,Credit
"onions,whole milk,butter,frozen fish",4,108,11,Hanan,22,Fayoum,Cash
"citrus fruit,tropical fruit,pip fruit,pastry,coffee,chocolate",6,1602,11,Hanan,22,Fayoum,Credit
"onions,yogurt,flour,sugar,bottled water,fruit/vegetable juice,red/blush wine,hair spray",8,1921,11,Hanan,22,Fayoum,Credit
ice cream,1,1059,11,Hanan,22,Fayoum,Cash
"citrus fruit,whole milk,yogurt,softener,hygiene articles",5,422,11,Hanan,22,Fayoum,Cash
"root vegetables,onions,other vegetables,whole milk,whipped/sour cream,specialty cheese,frozen meals,rolls/buns,white bread,pastry,canned vegetables,sweet spreads",12,2122,11,Hanan,22,Fayoum,Cash
"citrus fruit,whole milk,butter,yogurt,zwieback,jam,dishes",7,552,11,Hanan,22,Fayoum,Cash
"meat,citrus fruit,whole milk,spread cheese",4,370,11,Hanan,22,Fayoum,Credit
"UHT-milk,domestic eggs,sugar,fruit/vegetable juice,newspapers",5,843,11,Hanan,22,Fayoum,Credit
"beef,yogurt,rolls/buns,cat food,napkins,dishes,newspapers",7,1957,11,Hanan,22,Fayoum,Credit
"chicken,beef,tropical fruit,root vegetables,onions,other vegetables,pickled vegetables,canned fish,bottled water,misc. beverages,fruit/vegetable juice,napkins",12,2007,11,Hanan,22,Fayoum,Cash
"UHT-milk,ice cream,domestic eggs,oil,soda,cling film/bags",6,1082,11,Hanan,22,Fayoum,Cash
"hamburger meat,tropical fruit",2,1845,11,Hanan,22,Fayoum,Credit
"sausage,soda,liquor (appetizer),shopping bags",4,794,11,Hanan,22,Fayoum,Cash
canned beer,1,688,11,Hanan,22,Fayoum,Cash
"beef,root vegetables,other vegetables,whole milk,domestic eggs,hygiene articles",6,1509,11,Hanan,22,Fayoum,Credit
chicken,1,430,11,Hanan,22,Fayoum,Credit
rolls/buns,1,2222,11,Hanan,22,Fayoum,Cash
rolls/buns,1,1220,11,Hanan,22,Fayoum,Credit
"sausage,pork,beef,hamburger meat,grapes,root vegetables,other vegetables,dessert,rolls/buns,dog food,napkins",11,1940,11,Hanan,22,Fayoum,Cash
"rolls/buns,canned beer",2,731,11,Hanan,22,Fayoum,Cash
"sausage,butter milk,rolls/buns,bottled water,soda,canned beer,shopping bags",7,161,11,Hanan,22,Fayoum,Cash
"root vegetables,other vegetables,whole milk,butter,mustard,bottled water,flower (seeds)",7,286,11,Hanan,22,Fayoum,Credit
"meat,whole milk,yogurt,soda,male cosmetics",5,243,11,Hanan,22,Fayoum,Credit
"root vegetables,other vegetables,photo/film",3,830,11,Hanan,22,Fayoum,Cash
rolls/buns,1,271,11,Hanan,22,Fayoum,Credit
"root vegetables,whole milk,oil,mustard,fruit/vegetable juice,waffles,dishes,shopping bags",8,1937,11,Hanan,22,Fayoum,Cash
soda,1,355,11,Hanan,22,Fayoum,Cash
"canned beer,newspapers",2,1314,11,Hanan,22,Fayoum,Cash
pork,1,523,11,Hanan,22,Fayoum,Credit
"long life bakery product,pot plants",2,362,11,Hanan,22,Fayoum,Cash
"citrus fruit,tropical fruit,frozen meals,frozen dessert,rolls/buns,misc. beverages",6,416,11,Hanan,22,Fayoum,Cash
"chocolate,napkins",2,2455,11,Hanan,22,Fayoum,Credit
specialty chocolate,1,2290,11,Hanan,22,Fayoum,Credit
"pork,frozen potato products,rolls/buns,margarine,coffee,female sanitary products",6,1670,11,Hanan,22,Fayoum,Cash
"whole milk,cereals",2,582,11,Hanan,22,Fayoum,Credit
canned beer,1,460,11,Hanan,22,Fayoum,Cash
"other vegetables,margarine,coffee,canned beer,flower (seeds)",5,1709,11,Hanan,22,Fayoum,Credit
"frankfurter,pork,whole milk,pastry,soda",5,1134,11,Hanan,22,Fayoum,Cash
"sausage,UHT-milk",2,281,11,Hanan,22,Fayoum,Cash
"frankfurter,pork,pip fruit,root vegetables,other vegetables,whole milk,butter milk,yogurt,cream cheese ,rolls/buns,brown bread,soda",12,1162,11,Hanan,22,Fayoum,Cash
canned beer,1,126,11,Hanan,22,Fayoum,Credit
"UHT-milk,bottled water,soda",3,460,11,Hanan,22,Fayoum,Cash
"whole milk,dessert,butter milk",3,303,11,Hanan,22,Fayoum,Credit
"frozen vegetables,bottled beer",2,1541,11,Hanan,22,Fayoum,Cash
"soda,skin care",2,2330,11,Hanan,22,Fayoum,Cash
canned beer,1,1691,11,Hanan,22,Fayoum,Cash
"other vegetables,soda,bottled beer",3,1070,11,Hanan,22,Fayoum,Credit
"tropical fruit,root vegetables,whole milk,rolls/buns,bottled water,napkins,dishes",7,1326,11,Hanan,22,Fayoum,Cash
"citrus fruit,whole milk,soft cheese,rice,margarine,sugar,soups,bottled water",8,2233,11,Hanan,22,Fayoum,Cash
"sausage,beef,whole milk,pastry",4,1376,11,Hanan,22,Fayoum,Cash
"sausage,root vegetables,onions,herbs,other vegetables,UHT-milk,hard cheese,cream cheese ,frozen vegetables,rolls/buns,bottled water,soda,bottled beer,red/blush wine",14,2478,11,Hanan,22,Fayoum,Cash
"onions,yogurt,ice cream",3,1055,11,Hanan,22,Fayoum,Cash
"root vegetables,semi-finished bread,specialty bar",3,1406,11,Hanan,22,Fayoum,Credit
canned beer,1,543,11,Hanan,22,Fayoum,Cash
"bottled water,bottled beer",2,1573,11,Hanan,22,Fayoum,Cash
"chicken,butter,UHT-milk,spread cheese,bottled beer,salty snack,waffles,chewing gum",8,546,11,Hanan,22,Fayoum,Credit
"ham,meat,berries,other vegetables,whole milk,butter,yogurt,processed cheese,specialty cheese,white bread,margarine,specialty bar",12,297,11,Hanan,22,Fayoum,Credit
"sausage,brown bread,roll products ,coffee,dish cleaner",5,2072,11,Hanan,22,Fayoum,Credit
"ham,other vegetables,yogurt,domestic eggs,semi-finished bread,newspapers",6,1715,11,Hanan,22,Fayoum,Credit
"whole milk,domestic eggs,cling film/bags",3,1593,11,Hanan,22,Fayoum,Cash
"root vegetables,UHT-milk,rolls/buns,brown bread,pastry,bottled water",6,1550,11,Hanan,22,Fayoum,Cash
dishes,1,1905,11,Hanan,22,Fayoum,Credit
"sausage,ham,grapes,other vegetables,UHT-milk,frozen meals,frozen potato products,rolls/buns,waffles,chocolate,candy",11,836,11,Hanan,22,Fayoum,Credit
shopping bags,1,1085,11,Hanan,22,Fayoum,Cash
"bottled water,bottled beer",2,452,11,Hanan,22,Fayoum,Cash
"whole milk,pastry",2,1430,11,Hanan,22,Fayoum,Cash
misc. beverages,1,2228,11,Hanan,22,Fayoum,Cash
sausage,1,631,11,Hanan,22,Fayoum,Credit
"root vegetables,other vegetables,whole milk,specialty bar,dishes",5,654,11,Hanan,22,Fayoum,Credit
"sausage,whole milk,yogurt,sliced cheese,rolls/buns,coffee,soda,canned beer,specialty bar",9,2263,11,Hanan,22,Fayoum,Cash
"pork,root vegetables,cream cheese ,frozen fish,flour,sugar,decalcifier,shopping bags",8,2234,11,Hanan,22,Fayoum,Credit
"tropical fruit,other vegetables,rolls/buns,white bread,bottled beer,pot plants",6,224,11,Hanan,22,Fayoum,Cash
"sausage,finished products,beef,citrus fruit,onions,other vegetables,whole milk,dessert,frozen dessert,brown bread,canned vegetables,canned fruit,soda",13,2275,11,Hanan,22,Fayoum,Cash
"pip fruit,sweet spreads",2,463,11,Hanan,22,Fayoum,Credit
"pork,packaged fruit/vegetables,whole milk,white bread,liquor,chocolate marshmallow",6,940,11,Hanan,22,Fayoum,Cash
"white wine,specialty bar",2,1754,11,Hanan,22,Fayoum,Cash
"chicken,root vegetables,whole milk,butter milk,rolls/buns,soda,dish cleaner,baby cosmetics,kitchen towels",9,729,11,Hanan,22,Fayoum,Cash
"berries,rolls/buns,pastry,soda,shopping bags",5,1759,11,Hanan,22,Fayoum,Cash
"whole milk,cream cheese ,brown bread,misc. beverages,shopping bags",5,587,11,Hanan,22,Fayoum,Credit
"sausage,tropical fruit,whole milk,rolls/buns,soda",5,760,11,Hanan,22,Fayoum,Credit
"beef,berries,dessert,bottled water,hygiene articles",5,1653,11,Hanan,22,Fayoum,Cash
"curd,meat spreads",2,1706,11,Hanan,22,Fayoum,Cash
"citrus fruit,root vegetables,whole milk,coffee",4,573,11,Hanan,22,Fayoum,Cash
"chicken,tropical fruit,brown bread,pickled vegetables,soda,canned beer",6,1583,11,Hanan,22,Fayoum,Credit
semi-finished bread,1,2181,11,Hanan,22,Fayoum,Cash
"finished products,seasonal products",2,969,11,Hanan,22,Fayoum,Credit
shopping bags,1,471,11,Hanan,22,Fayoum,Credit
shopping bags,1,2303,11,Hanan,22,Fayoum,Credit
"coffee,soda",2,2162,11,Hanan,22,Fayoum,Credit
"frankfurter,rolls/buns,chewing gum",3,2330,11,Hanan,22,Fayoum,Cash
whole milk,1,1865,11,Hanan,22,Fayoum,Credit
"root vegetables,other vegetables,dessert,whipped/sour cream,domestic eggs,pastry,chocolate,softener",8,1914,11,Hanan,22,Fayoum,Credit
"canned beer,newspapers",2,929,11,Hanan,22,Fayoum,Credit
"sausage,other vegetables,yogurt,whipped/sour cream,cream cheese ,soda,hygiene articles,cling film/bags",8,468,11,Hanan,22,Fayoum,Credit
"other vegetables,whole milk,frozen fish,white bread,pickled vegetables,long life bakery product",6,2275,11,Hanan,22,Fayoum,Cash
"margarine,fruit/vegetable juice",2,1163,11,Hanan,22,Fayoum,Credit
"whole milk,rolls/buns,coffee,fruit/vegetable juice",4,252,11,Hanan,22,Fayoum,Cash
liqueur,1,1578,11,Hanan,22,Fayoum,Credit
canned beer,1,823,11,Hanan,22,Fayoum,Cash
"tropical fruit,pip fruit",2,1340,11,Hanan,22,Fayoum,Cash
"whole milk,domestic eggs,soda,canned beer,liquor (appetizer),shopping bags",6,1288,11,Hanan,22,Fayoum,Credit
canned beer,1,1064,11,Hanan,22,Fayoum,Cash
"chicken,tropical fruit,pip fruit,other vegetables,yogurt,soft cheese,domestic eggs,roll products ,fruit/vegetable juice,dish cleaner",10,497,11,Hanan,22,Fayoum,Credit
"butter,yogurt,rolls/buns,soda",4,1952,11,Hanan,22,Fayoum,Cash
"rolls/buns,long life bakery product,candy,shopping bags",4,1694,11,Hanan,22,Fayoum,Credit
canned beer,1,733,11,Hanan,22,Fayoum,Cash
"whole milk,whipped/sour cream,rolls/buns,pot plants",4,1906,11,Hanan,22,Fayoum,Credit
chocolate,1,2465,11,Hanan,22,Fayoum,Cash
"whole milk,rolls/buns,semi-finished bread",3,2002,11,Hanan,22,Fayoum,Cash
canned beer,1,223,11,Hanan,22,Fayoum,Credit
other vegetables,1,1481,11,Hanan,22,Fayoum,Cash
canned beer,1,2391,11,Hanan,22,Fayoum,Credit
"rolls/buns,baking powder,soda",3,958,11,Hanan,22,Fayoum,Credit
"liver loaf,citrus fruit,other vegetables,curd,salad dressing,semi-finished bread,abrasive cleaner",7,786,11,Hanan,22,Fayoum,Credit
frankfurter,1,766,11,Hanan,22,Fayoum,Cash
"white bread,long life bakery product,shopping bags",3,2090,11,Hanan,22,Fayoum,Credit
"chicken,turkey,whole milk,butter,curd,cream cheese ",6,1063,11,Hanan,22,Fayoum,Credit
rolls/buns,1,2227,11,Hanan,22,Fayoum,Credit
"sausage,whole milk,rolls/buns",3,386,11,Hanan,22,Fayoum,Cash
pot plants,1,381,11,Hanan,22,Fayoum,Credit
"beef,root vegetables,jam,toilet cleaner",4,2451,11,Hanan,22,Fayoum,Cash
"frankfurter,root vegetables,onions,other vegetables,butter,domestic eggs,pasta,canned beer",8,2176,11,Hanan,22,Fayoum,Credit
"curd,yogurt,whipped/sour cream,ice cream",4,1141,11,Hanan,22,Fayoum,Credit
"chicken,berries,other vegetables,pastry,roll products ,oil,sugar",7,1999,11,Hanan,22,Fayoum,Cash
"pork,rolls/buns,liquor,salty snack,popcorn",5,132,11,Hanan,22,Fayoum,Credit
"citrus fruit,tropical fruit,coffee,soda,fruit/vegetable juice,canned beer,candy",7,242,11,Hanan,22,Fayoum,Cash
"frozen meals,specialty bar",2,375,11,Hanan,22,Fayoum,Cash
"beef,whole milk,butter,yogurt,frozen vegetables,domestic eggs,rolls/buns,coffee,bottled beer,skin care",10,994,11,Hanan,22,Fayoum,Cash
"sausage,citrus fruit,root vegetables,other vegetables,rolls/buns,soda,fruit/vegetable juice,bottled beer,dental care",9,929,11,Hanan,22,Fayoum,Credit
"pork,margarine,dishes",3,1028,11,Hanan,22,Fayoum,Cash
"frankfurter,rolls/buns,dishes,shopping bags",4,835,11,Hanan,22,Fayoum,Cash
"chicken,pork,citrus fruit,berries,yogurt",5,225,11,Hanan,22,Fayoum,Credit
"finished products,cat food,shopping bags",3,605,11,Hanan,22,Fayoum,Cash
"chicken,pork,other vegetables,UHT-milk,white bread,pastry,pasta,soda,specialty bar",9,417,11,Hanan,22,Fayoum,Credit
"whole milk,sugar,cling film/bags",3,2140,11,Hanan,22,Fayoum,Credit
"meat,curd,yogurt,ice cream,oil,canned fish,soda,fruit/vegetable juice,seasonal products",9,2122,11,Hanan,22,Fayoum,Cash
bottled beer,1,587,11,Hanan,22,Fayoum,Credit
"tropical fruit,processed cheese,domestic eggs,soda,bottled beer",5,1915,11,Hanan,22,Fayoum,Cash
"tropical fruit,pip fruit,yogurt,frozen vegetables,artif. sweetener",5,2163,11,Hanan,22,Fayoum,Cash
"sausage,tropical fruit,other vegetables,butter,butter milk,whipped/sour cream,cream,processed cheese,ice cream,white bread,spices,soda,fruit/vegetable juice,salty snack",14,227,11,Hanan,22,Fayoum,Credit
"whole milk,whipped/sour cream,pudding powder",3,940,11,Hanan,22,Fayoum,Credit
"tropical fruit,ice cream,frozen dessert",3,2083,11,Hanan,22,Fayoum,Cash
"bottled beer,shopping bags",2,2032,11,Hanan,22,Fayoum,Cash
"bottled beer,liquor (appetizer),dishes",3,246,11,Hanan,22,Fayoum,Credit
"rolls/buns,soda",2,2255,11,Hanan,22,Fayoum,Cash
"citrus fruit,pip fruit,whole milk,margarine",4,1420,11,Hanan,22,Fayoum,Credit
"butter,sliced cheese,frozen meals,rolls/buns,brown bread,canned fruit,fruit/vegetable juice,long life bakery product",8,1319,11,Hanan,22,Fayoum,Credit
"pork,citrus fruit,pip fruit,other vegetables,whole milk,pudding powder",6,1683,11,Hanan,22,Fayoum,Cash
